\PL_NAME = WASP-18 b
\SPEC_TYPE = Emission
\INSTRUMENT = Near Infrared Imager and Slitless Spectrograph (NIRISS)
\FACILITY = NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission
\NOTE = supreme-SPOON pipeline
\REFERENCE = Coulombe et al. 2023
\
\
|CENTRALWAVELNG|BANDWIDTH|ESPECLIPDEP|ESPECLIPDEPERR1|ESPECLIPDEPERR2|ESPECLIPDEPLIM|ESPBRITEMP|ESPBRITEMPERR1|ESPBRITEMPERR2|ESPBRITEMPLIM|OBS_DATE|
|        double|   double|     double|         double|         double|          char|    double|        double|        double|         long|    char|
|       microns|  microns|          %|               |               |              |         K|              |              |             |    days|
|          null|     null|       null|           null|           null|          null|      null|          null|          null|         null|    null|
        2.31324   0.00492     0.17663         0.02694        -0.02694           null       null           null           null             0     null 
        2.31816   0.00492     0.16128         0.02383        -0.02383           null       null           null           null             0     null 
        2.32309   0.00492     0.21647         0.02544        -0.02544           null       null           null           null             0     null 
        2.32801   0.00493     0.19127         0.02473        -0.02473           null       null           null           null             0     null 
        2.33294   0.00493     0.22206         0.02886        -0.02886           null       null           null           null             0     null 
        2.33786   0.00493     0.20646         0.02417        -0.02417           null       null           null           null             0     null 
        2.34279   0.00493     0.18567         0.02701        -0.02701           null       null           null           null             0     null 
        2.34772   0.00493     0.20535         0.02868        -0.02868           null       null           null           null             0     null 
        2.35215   0.00394     0.24139         0.02493        -0.02493           null       null           null           null             0     null 
        2.35658   0.00493     0.15821         0.02712        -0.02712           null       null           null           null             0     null 
        2.36151   0.00493     0.21256         0.02549        -0.02549           null       null           null           null             0     null 
        2.36644   0.00493     0.22718         0.02947        -0.02947           null       null           null           null             0     null 
        2.37137   0.00493     0.22231         0.02464        -0.02464           null       null           null           null             0     null 
        2.37630   0.00493     0.21849         0.02841        -0.02841           null       null           null           null             0     null 
        2.38123   0.00493     0.18278         0.03066        -0.03066           null       null           null           null             0     null 
        2.38616   0.00493     0.20851         0.02694        -0.02694           null       null           null           null             0     null 
        2.39109   0.00493     0.18129         0.02471        -0.02471           null       null           null           null             0     null 
        2.39602   0.00493     0.17979         0.02818        -0.02818           null       null           null           null             0     null 
        2.40095   0.00493     0.27065         0.02923        -0.02923           null       null           null           null             0     null 
        2.40588   0.00493     0.20793         0.03485        -0.03485           null       null           null           null             0     null 
        2.41032   0.00395     0.17926         0.03130        -0.03130           null       null           null           null             0     null 
        2.41476   0.00493     0.25351         0.03052        -0.03052           null       null           null           null             0     null 
        2.41969   0.00493     0.26786         0.02962        -0.02962           null       null           null           null             0     null 
        2.42463   0.00493     0.21656         0.03135        -0.03135           null       null           null           null             0     null 
        2.42956   0.00494     0.22155         0.02976        -0.02976           null       null           null           null             0     null 
        2.43450   0.00494     0.27243         0.03303        -0.03303           null       null           null           null             0     null 
        2.43943   0.00494     0.21319         0.02829        -0.02829           null       null           null           null             0     null 
        2.44437   0.00494     0.25973         0.02887        -0.02887           null       null           null           null             0     null 
        2.44931   0.00494     0.19437         0.03221        -0.03221           null       null           null           null             0     null 
        2.45425   0.00494     0.26029         0.03068        -0.03068           null       null           null           null             0     null 
        2.45919   0.00494     0.23082         0.03147        -0.03147           null       null           null           null             0     null 
        2.46363   0.00395     0.23272         0.03261        -0.03261           null       null           null           null             0     null 
        2.46808   0.00494     0.21812         0.03012        -0.03012           null       null           null           null             0     null 
        2.47302   0.00494     0.21242         0.03059        -0.03059           null       null           null           null             0     null 
        2.47796   0.00494     0.26538         0.03299        -0.03299           null       null           null           null             0     null 
        2.48290   0.00494     0.20024         0.03376        -0.03376           null       null           null           null             0     null 
        2.48785   0.00494     0.23357         0.03134        -0.03134           null       null           null           null             0     null 
        2.49279   0.00494     0.28864         0.03828        -0.03828           null       null           null           null             0     null 
        2.49773   0.00495     0.25217         0.03206        -0.03206           null       null           null           null             0     null 
        2.50268   0.00495     0.22789         0.03262        -0.03262           null       null           null           null             0     null 
        2.50763   0.00495     0.19829         0.03684        -0.03684           null       null           null           null             0     null 
        2.51208   0.00396     0.22936         0.03708        -0.03708           null       null           null           null             0     null 
        2.51653   0.00495     0.21520         0.03286        -0.03286           null       null           null           null             0     null 
        2.52148   0.00495     0.22976         0.03799        -0.03799           null       null           null           null             0     null 
        2.52643   0.00495     0.19889         0.03635        -0.03635           null       null           null           null             0     null 
        2.53138   0.00495     0.20610         0.03730        -0.03730           null       null           null           null             0     null 
        2.53634   0.00495     0.23332         0.03663        -0.03663           null       null           null           null             0     null 
        2.54129   0.00495     0.31216         0.03719        -0.03719           null       null           null           null             0     null 
        2.54624   0.00495     0.22514         0.03750        -0.03750           null       null           null           null             0     null 
        2.55120   0.00496     0.24088         0.03745        -0.03745           null       null           null           null             0     null 
        2.55616   0.00496     0.27718         0.04417        -0.04417           null       null           null           null             0     null 
        2.56062   0.00397     0.25475         0.03540        -0.03540           null       null           null           null             0     null 
        2.56508   0.00496     0.20510         0.03605        -0.03605           null       null           null           null             0     null 
        2.57004   0.00496     0.17360         0.03670        -0.03670           null       null           null           null             0     null 
        2.57500   0.00496     0.23460         0.03711        -0.03711           null       null           null           null             0     null 
        2.57996   0.00496     0.22637         0.03773        -0.03773           null       null           null           null             0     null 
        2.58493   0.00496     0.27410         0.03866        -0.03866           null       null           null           null             0     null 
        2.58989   0.00496     0.24914         0.04288        -0.04288           null       null           null           null             0     null 
        2.59485   0.00497     0.26390         0.04080        -0.04080           null       null           null           null             0     null 
        2.59932   0.00397     0.27375         0.04451        -0.04451           null       null           null           null             0     null 
        2.60380   0.00497     0.21990         0.04427        -0.04427           null       null           null           null             0     null 
        2.60877   0.00497     0.22429         0.04325        -0.04325           null       null           null           null             0     null 
        2.61374   0.00497     0.26349         0.03689        -0.03689           null       null           null           null             0     null 
        2.61871   0.00497     0.23095         0.03942        -0.03942           null       null           null           null             0     null 
        2.62368   0.00497     0.27271         0.04414        -0.04414           null       null           null           null             0     null 
        2.62865   0.00498     0.29056         0.03909        -0.03909           null       null           null           null             0     null 
        2.63363   0.00498     0.27056         0.04209        -0.04209           null       null           null           null             0     null 
        2.63811   0.00398     0.25759         0.05032        -0.05032           null       null           null           null             0     null 
        2.64259   0.00498     0.28309         0.04166        -0.04166           null       null           null           null             0     null 
        2.64757   0.00498     0.34360         0.04337        -0.04337           null       null           null           null             0     null 
        2.65255   0.00498     0.20836         0.04312        -0.04312           null       null           null           null             0     null 
        2.65754   0.00498     0.33169         0.04261        -0.04261           null       null           null           null             0     null 
        2.66252   0.00499     0.18520         0.04328        -0.04328           null       null           null           null             0     null 
        2.66751   0.00499     0.22239         0.04114        -0.04114           null       null           null           null             0     null 
        2.67200   0.00399     0.24932         0.04816        -0.04816           null       null           null           null             0     null 
        2.67649   0.00499     0.20342         0.04357        -0.04357           null       null           null           null             0     null 
        2.68148   0.00499     0.28705         0.04427        -0.04427           null       null           null           null             0     null 
        2.68647   0.00499     0.26405         0.04397        -0.04397           null       null           null           null             0     null 
        2.69146   0.00499     0.29186         0.04584        -0.04584           null       null           null           null             0     null 
        2.69646   0.00500     0.20710         0.04496        -0.04496           null       null           null           null             0     null 
        2.70146   0.00500     0.18559         0.04704        -0.04704           null       null           null           null             0     null 
        2.70596   0.00400     0.27521         0.05140        -0.05140           null       null           null           null             0     null 
        2.71046   0.00500     0.21886         0.04711        -0.04711           null       null           null           null             0     null 
        2.71546   0.00500     0.28735         0.04757        -0.04757           null       null           null           null             0     null 
        2.72046   0.00501     0.17283         0.04505        -0.04505           null       null           null           null             0     null 
        2.72547   0.00501     0.21683         0.05283        -0.05283           null       null           null           null             0     null 
        2.73048   0.00501     0.28897         0.04642        -0.04642           null       null           null           null             0     null 
        2.73499   0.00401     0.27579         0.05662        -0.05662           null       null           null           null             0     null 
        2.73950   0.00501     0.28884         0.04971        -0.04971           null       null           null           null             0     null 
        2.74451   0.00501     0.13090         0.05136        -0.05136           null       null           null           null             0     null 
        2.74953   0.00502     0.20508         0.05109        -0.05109           null       null           null           null             0     null 
        2.75455   0.00502     0.25878         0.05330        -0.05330           null       null           null           null             0     null 
        2.75957   0.00502     0.22854         0.05225        -0.05225           null       null           null           null             0     null 
        2.76409   0.00402     0.26132         0.05987        -0.05987           null       null           null           null             0     null 
        2.76861   0.00502     0.32644         0.05236        -0.05236           null       null           null           null             0     null 
        2.77363   0.00503     0.30475         0.05199        -0.05199           null       null           null           null             0     null 
        2.77866   0.00503     0.27458         0.05767        -0.05767           null       null           null           null             0     null 
        2.78369   0.00503     0.29299         0.05510        -0.05510           null       null           null           null             0     null 
        2.78872   0.00503     0.33917         0.06134        -0.06134           null       null           null           null             0     null 
        2.79325   0.00403     0.12691         0.06587        -0.06587           null       null           null           null             0     null 
        2.79779   0.00504     0.21418         0.06222        -0.06222           null       null           null           null             0     null 
        2.80283   0.00504     0.34801         0.06115        -0.06115           null       null           null           null             0     null 
        2.80787   0.00504     0.25981         0.06197        -0.06197           null       null           null           null             0     null 
        2.81291   0.00504     0.26245         0.05845        -0.05845           null       null           null           null             0     null 
        2.81745   0.00404     0.30661         0.06590        -0.06590           null       null           null           null             0     null 
        2.82200   0.00505     0.27381         0.06300        -0.06300           null       null           null           null             0     null 
        2.82705   0.00505     0.24512         0.06416        -0.06416           null       null           null           null             0     null 
