PL_NAME,SPEC_TYPE,BIBCODE,AUTHORS,AUTHORS_UNACCENTED,NUM_DATAPOINTS,INSTRUMENT,FACILITY,MINWAVELNG,MAXWAVELNG,MINTRANMID,MAXTRANMID,NOTE,SPEC_ID,SPEC_PATH,ROW_IDX,ROW_NUM
WASP-19 b,Transmission,2013MNRAS.434.3252H,Huitson et al. 2013,Huitson et al. 2013,4,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.58,0.9295,,,,3.11448_3585_1,33/33/09/76/WASP_19_b_3.11448_3585_1.tbl,287,287
WASP-19 b,Transmission,2013MNRAS.434.3252H,Huitson et al. 2013,Huitson et al. 2013,6,Wide Field Camera 3,Hubble Space Telescope satellite,1.137,1.637,,,,3.11448_3585_2,87/83/47/14/WASP_19_b_3.11448_3585_2.tbl,288,288
WASP-19 b,Transmission,2013ApJ...771..108B,Bean et al. 2013,Bean et al. 2013,9,MMIRS,Magellan II Landon Clay Telescope,1.29,2.3,,,,3.11448_3586_1,44/11/06/65/WASP_19_b_3.11448_3586_1.tbl,289,289
WASP-19 b,Transmission,2013MNRAS.428.3671T,Tregloan-Reed et al. 2013,Tregloan-Reed et al. 2013,3,EFOSC2,New Technology Telescope,0.6814,0.6814,2455251.796,2455255.74,,3.11448_3648_1,24/64/97/81/WASP_19_b_3.11448_3648_1.tbl,290,290
WASP-19 b,Transmission,2015A&A...576L..11S,Sedaghati et al. 2015,Sedaghati et al. 2015,27,FORS2,Very Large Telescope (Antu),0.56,0.82,,,,3.11448_3652_1,18/71/37/70/WASP_19_b_3.11448_3652_1.tbl,291,291
WASP-19 b,Transmission,2013A&A...552A...2L,Lendl et al. 2013,Lendl et al. 2013,3,EulerCam,The Swiss Euler 1.2m Telescope,0.664,0.9124,,,,3.11448_3662_1,27/03/43/82/WASP_19_b_3.11448_3662_1.tbl,292,292
WASP-19 b,Transmission,2013A&A...552A...2L,Lendl et al. 2013,Lendl et al. 2013,1,TRAPPISTCam,La Silla Observatory's 60-cm TRAPPIST Telescope,0.838,0.838,,,,3.11448_3662_2,09/39/38/16/WASP_19_b_3.11448_3662_2.tbl,293,293
WASP-19 b,Transmission,2016ApJ...823..122W,Wong et al. 2016,Wong et al. 2016,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2455777.163,2455787.418,,3.11448_3855_1,65/05/70/46/WASP_19_b_3.11448_3855_1.tbl,294,294
WASP-19 b,Transmission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,,,Figure 2,3.11448_5219_87,42/27/14/56/WASP_19_b_3.11448_5219_87.tbl,295,295
WASP-19 b,Transmission,2023ApJS..269...31E,Edwards et al. 2023,Edwards et al. 2023,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,,,G141,3.11448_5286_66,68/58/57/03/WASP_19_b_3.11448_5286_66.tbl,296,296
WASP-21 b,Transmission,2020A&A...642A..54C,Chen et al. 2020,Chen et al. 2020,37,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope,0.529,0.903,,,,3.11450_4694_1,17/28/62/00/WASP_21_b_3.11450_4694_1.tbl,297,297
WASP-21 b,Transmission,2020MNRAS.497.5182A,Alderson et al. 2020,Alderson et al. 2020,25,ACAM,Isaac Newton Group's William Herschel Telescope,0.4635,0.9,,,,3.11450_4707_1,72/94/10/60/WASP_21_b_3.11450_4707_1.tbl,298,298
WASP-24 b,Emission,2012A&A...545A..93S,Smith et al. 2012,Smith et al. 2012,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,eclipse depth taken from Abstract,3.11452_4098_1,05/95/23/63/WASP_24_b_3.11452_4098_1.tbl,299,299
WASP-25 b,Transmission,2023AJ....166..120M,McGruder et al. 2023,McGruder et al. 2023,31,Multiple Instruments,Multiple Observatories,0.4305,0.895,,,,3.11453_5311_1,21/88/11/46/WASP_25_b_3.11453_5311_1.tbl,300,300
WASP-26 b,Emission,2013MNRAS.432..693M,Mahtani et al. 2013,Mahtani et al. 2013,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,eclipse depth taken from Abstract,3.11454_4112_1,71/71/93/68/WASP_26_b_3.11454_4112_1.tbl,301,301
WASP-29 b,Transmission,2013MNRAS.428.3680G,Gibson et al. 2013,Gibson et al. 2013,15,GMOS,Gemini South Telescope,0.5211,0.7175,,,,3.11456_3641_1,32/32/19/36/WASP_29_b_3.11456_3641_1.tbl,302,302
WASP-2 b,Transmission,2023A&A...675A..62J,Jiang et al. 2023,Jiang et al. 2023,40,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope,0.53,0.92,,,,3.11457_5312_1,89/64/25/47/WASP_2_b_3.11457_5312_1.tbl,303,303
WASP-31 b,Transmission,2015MNRAS.446.2428S,Sing et al. 2015,Sing et al. 2015,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,,3.11458_3639_1,62/23/36/28/WASP_31_b_3.11458_3639_1.tbl,304,304
WASP-31 b,Transmission,2015MNRAS.446.2428S,Sing et al. 2015,Sing et al. 2015,36,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.33,0.9642,,,,3.11458_3639_2,79/51/26/52/WASP_31_b_3.11458_3639_2.tbl,305,305
WASP-31 b,Transmission,2015MNRAS.446.2428S,Sing et al. 2015,Sing et al. 2015,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.144,1.624,,,,3.11458_3639_3,77/94/18/58/WASP_31_b_3.11458_3639_3.tbl,306,306
WASP-31 b,Transmission,2020AJ....160..230M,McGruder et al. 2020,McGruder et al. 2020,30,IMACS spectrograph,Magellan I Walter Baade Telescope,0.4093,0.8983,,,,3.11458_4705_1,85/11/70/27/WASP_31_b_3.11458_4705_1.tbl,307,307
WASP-32 b,Transmission,2023A&A...675A..62J,Jiang et al. 2023,Jiang et al. 2023,40,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope,0.53,0.92,,,,3.11459_5312_1,48/63/34/36/WASP_32_b_3.11459_5312_1.tbl,308,308
WASP-33 b,Emission,2012ApJ...754..106D,Deming et al. 2012,Deming et al. 2012,1,FLAMINGOS imager,National Optical Astronomy Observatory (NOAO) 2.1 meter Telescope at Kitt Peak National Observatory (KPNO),2.15,2.15,,,Table 3,3.11460_4104_1,07/22/48/31/WASP_33_b_3.11460_4104_1.tbl,309,309
WASP-33 b,Emission,2012ApJ...754..106D,Deming et al. 2012,Deming et al. 2012,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Table 3,3.11460_4104_2,32/21/88/31/WASP_33_b_3.11460_4104_2.tbl,310,310
WASP-33 b,Emission,2013A&A...550A..54D,de Mooij et al. 2013,de Mooij et al. 2013,1,LIRIS,Isaac Newton Group (ING) 4.2m William Herschel Telescope (WHT) at Observatorio del Roque de los Muchachos,2.15,2.15,,,eclipse depth taken from Abstract,3.11460_4106_1,14/24/89/96/WASP_33_b_3.11460_4106_1.tbl,311,311
WASP-33 b,Emission,2015A&A...584A..75V,von Essen et al. 2015,von Essen et al. 2015,1,Large Binocular Camera,LBT Consortium Large Binocular Telescope (LBT) at Mount Graham International Observatory,1.05,1.05,,,eclipse depth taken from Abstract,3.11460_4118_1,29/83/97/72/WASP_33_b_3.11460_4118_1.tbl,312,312
WASP-33 b,Emission,2015ApJ...806..146H,Haynes et al. 2015,Haynes et al. 2015,106,Wide Field Camera 3,Hubble Space Telescope satellite,1.135,1.629,,,Table 7,3.11460_4120_1,33/28/73/14/WASP_33_b_3.11460_4120_1.tbl,313,313
WASP-33 b,Emission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Figure 2,3.11460_5219_137,14/85/73/85/WASP_33_b_3.11460_5219_137.tbl,314,314
WASP-33 b,Emission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,11,Wide Field Camera 3,Hubble Space Telescope satellite,1.155,1.606,,,Figure 2,3.11460_5219_136,07/31/68/23/WASP_33_b_3.11460_5219_136.tbl,315,315
WASP-33 b,Transmission,2019A&A...622A..71V,von Essen et al. 2019,von Essen et al. 2019,32,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope,0.4303,0.869,,,,3.11460_4616_1,49/75/29/65/WASP_33_b_3.11460_4616_1.tbl,316,316
WASP-36 b,Emission,2015MNRAS.454.3002Z,Zhou et al. 2015,Zhou et al. 2015,1,IRIS2,Anglo Australian Telescope,2.159,2.159,,,Table 2,3.11463_4122_1,77/84/36/72/WASP_36_b_3.11463_4122_1.tbl,317,317
WASP-36 b,Emission,2020AJ....159..137G,Garhart et al. 2020,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Table 1 & 6,3.11463_5410_16,03/76/30/41/WASP_36_b_3.11463_5410_16.tbl,318,318
WASP-36 b,Transmission,2023A&A...675A..62J,Jiang et al. 2023,Jiang et al. 2023,40,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope,0.53,0.92,,,,3.11463_5312_1,72/40/57/01/WASP_36_b_3.11463_5312_1.tbl,319,319
WASP-39 b,Emission,2015ApJ...810..118K,Kammer et al. 2015,Kammer et al. 2015,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Table 3,3.11466_4121_1,45/23/09/89/WASP_39_b_3.11466_4121_1.tbl,320,320
WASP-39 b,Transmission,2015PASP..127..143R,Ricci et al. 2015,Ricci et al. 2015,1,Marconi CCD,Observatorio Astronomico Nacional's 2.1m Telescope,0.354,0.354,,,,3.11466_3491_1,27/98/69/00/WASP_39_b_3.11466_3491_1.tbl,321,321
WASP-39 b,Transmission,2015PASP..127..143R,Ricci et al. 2015,Ricci et al. 2015,2,Mexman,Observatorio Astronomico Nacional's 0.84m Telescope,0.634,0.804,,,,3.11466_3491_2,88/05/90/99/WASP_39_b_3.11466_3491_2.tbl,322,322
WASP-39 b,Transmission,2016Natur.529...59S,Sing et al. 2016,Sing et al. 2016,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.56,4.5,,,,3.11466_3717_1,65/39/94/57/WASP_39_b_3.11466_3717_1.tbl,323,323
WASP-39 b,Transmission,2016Natur.529...59S,Sing et al. 2016,Sing et al. 2016,33,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.33,0.965,,,,3.11466_3717_2,97/09/63/32/WASP_39_b_3.11466_3717_2.tbl,324,324
WASP-39 b,Transmission,2016ApJ...827...19F,Fischer et al. 2016,Fischer et al. 2016,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2456401.397,2456575.775,,3.11466_3868_1,40/07/33/40/WASP_39_b_3.11466_3868_1.tbl,325,325
WASP-39 b,Transmission,2016ApJ...827...19F,Fischer et al. 2016,Fischer et al. 2016,33,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.33,0.96,,,,3.11466_3868_2,80/70/32/30/WASP_39_b_3.11466_3868_2.tbl,326,326
WASP-39 b,Transmission,2016ApJ...832..191N,Nikolov et al. 2016,Nikolov et al. 2016,28,FORS2,Very Large Telescope (Antu),0.418,0.79,,,,3.11466_3939_1,68/86/51/20/WASP_39_b_3.11466_3939_1.tbl,327,327
WASP-39 b,Transmission,2018AJ....155...29W,Wakeford et al. 2018,Wakeford et al. 2018,36,Wide Field Camera 3,Hubble Space Telescope satellite,0.8225,1.6435,,,,3.11466_4132_1,36/05/64/60/WASP_39_b_3.11466_4132_1.tbl,328,328
WASP-39 b,Transmission,2022arXiv220811692T,JWST Transiting Exoplanet Community ERS Team 2022,JWST Transiting Exoplanet Community ERS Team 2022,67,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,3.017,5.465,,,tshirt pipeline,3.11466_4988_3,44/68/81/89/WASP_39_b_3.11466_4988_3.tbl,329,329
WASP-39 b,Transmission,2022arXiv220811692T,JWST Transiting Exoplanet Community ERS Team 2022,JWST Transiting Exoplanet Community ERS Team 2022,243,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,3.0007,5.3405,,,Tiberius pipeline,3.11466_4988_4,66/84/49/13/WASP_39_b_3.11466_4988_4.tbl,330,330
WASP-39 b,Transmission,2022arXiv220811692T,JWST Transiting Exoplanet Community ERS Team 2022,JWST Transiting Exoplanet Community ERS Team 2022,94,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,3.0085,5.288,,,Eureka! pipeline,3.11466_4988_1,34/24/95/24/WASP_39_b_3.11466_4988_1.tbl,331,331
WASP-39 b,Transmission,2022arXiv220811692T,JWST Transiting Exoplanet Community ERS Team 2022,JWST Transiting Exoplanet Community ERS Team 2022,95,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,3.0139,5.5476,,,FIREFLy pipeline,3.11466_4988_2,74/45/82/95/WASP_39_b_3.11466_4988_2.tbl,332,332
WASP-39 b,Transmission,2022arXiv221110489A,Ahrer et al. 2022,Ahrer et al. 2022,107,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.4275,4.0175,2459783.502,2459783.502,,3.11466_5040_1,88/18/58/62/WASP_39_b_3.11466_5040_1.tbl,333,333
WASP-39 b,Transmission,2022arXiv221110488A,Alderson et al. 2022,Alderson et al. 2022,344,Near Infrared Spectrograph (NIRSpec) - G395H,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.7629,5.1691,,,,3.11466_5077_1,90/40/28/43/WASP_39_b_3.11466_5077_1.tbl,334,334
WASP-39 b,Transmission,2022arXiv221110493F,Feinstein et al. 2022,Feinstein et al. 2022,331,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.631,2.7965,,,,3.11466_5078_1,74/34/80/11/WASP_39_b_3.11466_5078_1.tbl,335,335
WASP-39 b,Transmission,2022arXiv221110487R,Rustamkulov et al. 2022,Rustamkulov et al. 2022,207,Near Infrared Spectrograph (NIRSpec) - PRISM,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.5315,5.3441,,,,3.11466_5087_1,48/21/79/45/WASP_39_b_3.11466_5087_1.tbl,336,336
WASP-39 b,Transmission,2023A&A...677A..51P,Panek et al. 2023,Panek et al. 2023,20,Wide Field Camera 3,Hubble Space Telescope satellite,1.0994,1.6616,,,,3.11466_5295_1,07/98/49/41/WASP_39_b_3.11466_5295_1.tbl,337,337
WASP-39 b,Transmission,2023A&A...675A..62J,Jiang et al. 2023,Jiang et al. 2023,31,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope,0.43,0.78,,,,3.11466_5312_1,38/78/69/17/WASP_39_b_3.11466_5312_1.tbl,338,338
WASP-39 b,Transmission,2024Natur.626..979P,Powell et al. 2024,Powell et al. 2024,28,Mid-Infrared Instrument (MIRI) - LRS,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.125,11.875,,,SPARTA Pipeline,3.11466_5352_1,39/42/53/41/WASP_39_b_3.11466_5352_1.tbl,339,339
WASP-39 b,Transmission,2024Natur.626..979P,Powell et al. 2024,Powell et al. 2024,26,Mid-Infrared Instrument (MIRI) - LRS,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.125,11.375,,,Tiberius Pipeline,3.11466_5352_2,23/13/78/90/WASP_39_b_3.11466_5352_2.tbl,340,340
WASP-39 b,Transmission,2024Natur.626..979P,Powell et al. 2024,Powell et al. 2024,28,Mid-Infrared Instrument (MIRI) - LRS,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.125,11.875,,,Eureka Pipeline,3.11466_5352_3,92/32/34/11/WASP_39_b_3.11466_5352_3.tbl,341,341
WASP-3 b,Emission,2011ApJ...726...94C,Christiansen et al. 2011,Christiansen et al. 2011,1,High Resolution Imager (HRI),Deep Impact spacecraft,0.65,0.65,,,Table 6,3.11467_3153_1,32/47/91/31/WASP_3_b_3.11467_3153_1.tbl,342,342
WASP-3 b,Emission,2014MNRAS.441.3666R,Rostron et al. 2014,Rostron et al. 2014,3,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,8,,,eclipse depth taken from Abstract,3.11467_3923_1,38/28/31/32/WASP_3_b_3.11467_3923_1.tbl,343,343
WASP-3 b,Emission,2012ApJ...748L...8Z,Zhao et al. 2012,Zhao et al. 2012,1,Wide-field InfraRed Camera (WIRC),Palomar Observatory 200-inch Hale Telescope,2.15,2.15,,,,3.11467_4101_1,53/37/43/83/WASP_3_b_3.11467_4101_1.tbl,344,344
WASP-3 b,Emission,2015ApJ...802...28C,Croll et al. 2015,Croll et al. 2015,1,WIRCam,3.58m Canada-France-Hawaii Telescope (CFHT) at Mauna Kea Observatory,2.15,2.15,,,"Table 5, WASP-3 Ks band combined, Actual Eclipse D",3.11467_4119_1,44/28/12/51/WASP_3_b_3.11467_4119_1.tbl,345,345
WASP-43 b,Emission,2014A&A...563A..40C,Chen et al. 2014,Chen et al. 2014,2,GROND,European Southern Observatory (ESO)/Max Planck Gesellschaft (MPG) 2.2m Telescope at La Silla Observatory,0.763,2.19,,,eclipse depth taken from Abstract,3.11469_3425_1,78/57/33/47/WASP_43_b_3.11469_3425_1.tbl,346,346
WASP-43 b,Emission,2014ApJ...793L..27K,Kreidberg et al. 2014,Kreidberg et al. 2014,15,Wide Field Camera 3,Hubble Space Telescope,1.1425,1.6325,,,Table 1,3.11469_3638_1,76/59/30/63/WASP_43_b_3.11469_3638_1.tbl,347,347
WASP-43 b,Emission,2012A&A...542A...4G,Gillon et al. 2012,Gillon et al. 2012,2,HAWK-I,European Southern Observatory (ESO) 8.2m Very Large Telescope (VLT) Yepun at Paranal Observatory,1.186,2.095,,,Table 5,3.11469_4097_1,51/66/22/48/WASP_43_b_3.11469_4097_1.tbl,348,348
WASP-43 b,Emission,2012A&A...542A...4G,Gillon et al. 2012,Gillon et al. 2012,1,TRAPPISTCam,European Southern Observatory (ESO) 0.6m TRAnsiting Planets and PlanetesImals Small Telescope (TRAPPIST) at La Silla Observatory,0.9159,0.9159,,,Table 5,3.11469_4097_2,79/57/03/73/WASP_43_b_3.11469_4097_2.tbl,349,349
WASP-43 b,Emission,2013ApJ...770...70W,Wang et al. 2013,Wang et al. 2013,2,WIRCam,3.58m Canada-France-Hawaii Telescope (CFHT) at Mauna Kea Observatory,1.631,2.146,,,eclipse depth taken from Abstract,3.11469_4108_1,58/36/42/22/WASP_43_b_3.11469_4108_1.tbl,350,350
WASP-43 b,Emission,2014MNRAS.445.2746Z,Zhou et al. 2014,Zhou et al. 2014,1,IRIS2,Australian National University (ANU) 3.9m Anglo-Australian Telescope (AAT) at Siding Spring Observatory (SSO),2.144,2.144,,,Table 3,3.11469_4116_1,78/67/83/33/WASP_43_b_3.11469_4116_1.tbl,351,351
WASP-43 b,Emission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Figure 2,3.11469_5219_139,44/93/08/36/WASP_43_b_3.11469_5219_139.tbl,352,352
WASP-43 b,Emission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1263,1.6295,,,Figure 2,3.11469_5219_138,52/97/45/23/WASP_43_b_3.11469_5219_138.tbl,353,353
WASP-43 b,Emission,2024NatAs.tmp....1B,Bell et al. 2024,Bell et al. 2024,14,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.25,11.75,,,Sparta Pipeline,3.11469_5377_5,13/76/23/74/WASP_43_b_3.11469_5377_5.tbl,354,354
WASP-43 b,Emission,2024NatAs.tmp....1B,Bell et al. 2024,Bell et al. 2024,14,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.25,11.75,,,Eureka Pipeline v1,3.11469_5377_1,61/30/15/84/WASP_43_b_3.11469_5377_1.tbl,355,355
WASP-43 b,Emission,2024NatAs.tmp....1B,Bell et al. 2024,Bell et al. 2024,14,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.25,11.75,,,Teatro Pipeline,3.11469_5377_7,92/06/05/03/WASP_43_b_3.11469_5377_7.tbl,356,356
WASP-43 b,Emission,2024NatAs.tmp....1B,Bell et al. 2024,Bell et al. 2024,14,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.25,11.75,,,Fiducial Combined,3.11469_5377_9,97/66/17/03/WASP_43_b_3.11469_5377_9.tbl,357,357
WASP-43 b,Emission,2024NatAs.tmp....1B,Bell et al. 2024,Bell et al. 2024,14,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.25,11.75,,,Eureka Pipeline v2,3.11469_5377_3,79/67/49/18/WASP_43_b_3.11469_5377_3.tbl,358,358
WASP-43 b,Emission,2020AJ....159..137G,Garhart et al. 2020,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,,,Table 1 & 6,3.11469_5410_17,62/35/31/59/WASP_43_b_3.11469_5410_17.tbl,359,359
WASP-43 b,Transmission,2014A&A...563A..41M,Murgas et al. 2014,Murgas et al. 2014,36,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope,0.5425,0.9175,2456301.67,2456301.67,,3.11469_3423_1,50/50/36/69/WASP_43_b_3.11469_3423_1.tbl,360,360
WASP-43 b,Transmission,2014A&A...563A..40C,Chen et al. 2014,Chen et al. 2014,7,GROND,Max Planck Gesellschaft 2.2 meter Telescope at European Southern Observatory,0.575,2.19,2455934.792,2455934.793,,3.11469_3425_2,01/98/70/86/WASP_43_b_3.11469_3425_2.tbl,361,361
WASP-43 b,Transmission,2015PASP..127..143R,Ricci et al. 2015,Ricci et al. 2015,3,Mexman,Observatorio Astronomico Nacional's 0.84m Telescope,0.575,0.804,,,,3.11469_3491_1,38/92/71/32/WASP_43_b_3.11469_3491_1.tbl,362,362
WASP-43 b,Transmission,2015PASP..127..143R,Ricci et al. 2015,Ricci et al. 2015,1,RATIR,Observatorio Astronomico Nacional's Harold Johnson Telescope,0.76,0.76,,,,3.11469_3491_2,58/39/42/16/WASP_43_b_3.11469_3491_2.tbl,363,363
WASP-43 b,Transmission,2014ApJ...793L..27K,Kreidberg et al. 2014,Kreidberg et al. 2014,22,Wide Field Camera 3,Hubble Space Telescope satellite,1.1465,1.6305,,,,3.11469_3638_2,62/86/80/83/WASP_43_b_3.11469_3638_2.tbl,364,364
WASP-43 b,Transmission,2016AJ....151..137H,Hoyer et al. 2016,Hoyer et al. 2016,1,CAMELOT,Observatorio del Teide's 0.8 meter Telescope,0.6273,0.6273,2457144.428,2457144.428,,3.11469_3830_1,91/63/78/00/WASP_43_b_3.11469_3830_1.tbl,365,365
WASP-43 b,Transmission,2016AJ....151..137H,Hoyer et al. 2016,Hoyer et al. 2016,2,Sinistro,LCOGT 1m telescope at Cerro Tololo Inter-American Observatory,0.477,0.7545,2457064.708,2457423.45,,3.11469_3830_2,42/08/97/21/WASP_43_b_3.11469_3830_2.tbl,366,366
WASP-43 b,Transmission,2022ApJS..260....3C,Changeat et al. 2022,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,,,Figure 2,3.11469_5219_88,79/39/77/15/WASP_43_b_3.11469_5219_88.tbl,367,367
WASP-43 b,Transmission,2024NatAs.tmp....1B,Bell et al. 2024,Bell et al. 2024,14,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.25,11.75,,,Eureka Pipeline v1,3.11469_5377_2,12/11/95/09/WASP_43_b_3.11469_5377_2.tbl,368,368
WASP-43 b,Transmission,2024NatAs.tmp....1B,Bell et al. 2024,Bell et al. 2024,14,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.25,11.75,,,Eureka Pipeline v2,3.11469_5377_4,20/26/29/79/WASP_43_b_3.11469_5377_4.tbl,369,369
WASP-43 b,Transmission,2024NatAs.tmp....1B,Bell et al. 2024,Bell et al. 2024,14,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.25,11.75,,,Teatro Pipeline,3.11469_5377_8,99/13/57/06/WASP_43_b_3.11469_5377_8.tbl,370,370
WASP-43 b,Transmission,2024NatAs.tmp....1B,Bell et al. 2024,Bell et al. 2024,14,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.25,11.75,,,Sparta Pipeline,3.11469_5377_6,16/20/81/99/WASP_43_b_3.11469_5377_6.tbl,371,371
WASP-45 b,Transmission,2016MNRAS.456..990C,Ciceri et al. 2016,Ciceri et al. 2016,1,DFOSC,Danish 1.54m telescope at European Southern Observatory,0.6489,0.6489,,,,3.11471_3701_1,02/46/07/85/WASP_45_b_3.11471_3701_1.tbl,372,372
WASP-45 b,Transmission,2016MNRAS.456..990C,Ciceri et al. 2016,Ciceri et al. 2016,1,EulerCam,The Swiss Euler 1.2m Telescope,0.6641,0.6641,,,,3.11471_3701_3,90/11/82/85/WASP_45_b_3.11471_3701_3.tbl,373,373
WASP-45 b,Transmission,2016MNRAS.456..990C,Ciceri et al. 2016,Ciceri et al. 2016,4,GROND,Max Planck Gesellschaft 2.2 meter Telescope at European Southern Observatory,0.477,0.9134,,,,3.11471_3701_2,65/93/89/64/WASP_45_b_3.11471_3701_2.tbl,374,374
WASP-46 b,Emission,2015MNRAS.454.3002Z,Zhou et al. 2015,Zhou et al. 2015,1,IRIS2,Anglo Australian Telescope,2.159,2.159,,,Table 2,3.11472_4122_1,19/98/72/97/WASP_46_b_3.11472_4122_1.tbl,375,375
